date,prcp,pres,snow,state,tavg,tmax,tmin,wdir,wspd
2000-01-03,0.0,1012.8,0.0,TX,15.5,21.1,9.4,294.0,17.3
2000-01-04,0.0,1030.2,0.0,TX,6.1,12.2,-0.6,,13.7
2000-01-05,0.0,1025.3,0.0,TX,6.1,15.0,-3.4,,9.0
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-10,0.0,1002.9,0.0,KY,8.9,13.3,4.4,198.0,25.6
2000-01-13,0.0,1025.0,0.0,NV,11.0,17.6,4.3,,6.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-28,0.5,1030.9,0.0,GA,1.7,3.3,-0.0,85.0,19.8
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1020.2,0.0,SC,-0.8,2.5,-4.2,265.0,11.2
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-01-31,0.0,1018.3,178.0,NC,-1.5,1.3,-4.8,267.0,9.7
2000-02-15,0.0,1022.0,0.0,GA,11.1,20.0,2.2,,9.0
2000-02-15,0.0,1022.0,0.0,GA,11.1,20.0,2.2,,9.0
2000-02-15,0.0,1022.0,0.0,GA,11.1,20.0,2.2,,9.0
2000-02-15,0.0,1022.0,0.0,GA,11.1,20.0,2.2,,9.0
2000-02-15,0.0,1022.0,0.0,GA,11.1,20.0,2.2,,9.0
2000-02-15,0.0,1022.0,0.0,GA,11.1,20.0,2.2,,9.0
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-15,0.0,1020.4,0.0,LA,19.4,24.4,14.4,149.0,11.2
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-17,0.0,1009.6,406.0,AK,-1.6,0.1,-3.2,,7.6
2000-02-18,0.5,1018.0,0.0,AL,21.4,24.7,18.1,191.0,20.2
2000-02-18,0.5,1018.0,0.0,AL,21.4,24.7,18.1,191.0,20.2
2000-02-18,0.5,1018.0,0.0,AL,21.4,24.7,18.1,191.0,20.2
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1026.5,0.0,KY,8.3,15.6,1.1,,4.3
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,0.0,1025.4,0.0,WV,6.6,12.7,0.5,,5.0
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-28,4.6,1020.9,0.0,VA,11.1,15.5,6.1,320.0,16.6
2000-02-29,16.3,1011.4,,WA,8.5,11.3,5.8,147.0,14.8
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
2000-03-09,0.0,1014.1,0.0,MO,10.8,19.6,1.3,299.0,22.7
2000-03-17,0.0,1020.9,0.0,AL,13.1,15.9,9.7,10.0,15.1
